Sensor ID,Sensor Name,Status,Last Status Change,Public IP,South Owner,First Seen,Enabled,Disabled At,Disabled Reason,Version,In Active Working Set,Auto Update,Last Update Result,Last Update Attempt,Automatic Tags,Custom labels,OS,Domain / Workgroup,Organizational Unit,FQDN,Organization Unit (User),Microsoft Entra,Sniffer,Subnet,Has Update Available,IP,Customer Id,Product Type,Fail reason,Last Reboot,Machine ID,Agent Type,Latest Possible Version,Installation ID,Cloud Provider,Proxy address,Cloud Account ID
17183497944012288519,ND6MZBCPDBSSR04,active,2026-08-20T11:10:33.188Z,136.226.230.119, ,2024-02-14T07:18:11.490Z,true,2026-05-11T05:19:15.897Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T13:09:00.429Z,mysql_server;crowd_strike_falcon;spooler;rdp_server;office_files;database_server,,Windows Server 2019,india.tcs.com,india.tcs.com/TCS - India/TCS - New Delhi/TCS Yamuna/Computers/Servers/,ND6MZBCPDBSSR04.India.TCS.com,india.tcs.com/TCS - India/TCS - New Delhi/TCS Yamuna/Computers/Servers/, ,Active,10.134.7.128/25,false,10.134.7.155,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-03T05:34:48.000Z,624efe28-dd22-40fd-8d5b-5a920bb40be3,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
8212024439518880349,INNGPMIHMDT02,active,2026-08-20T10:53:47.617Z,136.226.233.103, ,2024-02-14T07:18:15.439Z,true,2026-05-11T04:04:16.602Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:52:00.408Z,crowd_strike_falcon;postgresql_server;rdp_server;office_files;database_server,,Windows Server 2019,india.tcs.com,india.tcs.com/TCS - India/TCS - Nagpur/Mihan/computers/servers/,INNGPMIHMDT02.India.TCS.com,india.tcs.com/TCS - India/TCS - Nagpur/Mihan/computers/servers/, ,Active,10.18.89.0/25,false,10.18.89.70,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-17T10:33:06.000Z,456ec2a0-e44d-44a1-9ef1-87dd0055320d,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
9755802136208405493,ND6PZTRGWEBSR01,active,2026-08-20T11:14:33.839Z,167.103.5.53, ,2024-02-14T07:18:15.829Z,true,2026-05-11T14:30:43.884Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:58:00.408Z,crowd_strike_falcon;spooler;iis_server;rdp_server;office_files,,Windows Server 2019,india.tcs.com,india.tcs.com/TCS - India/TCS - New Delhi/TCS Yamuna/Computers/Servers/,ND6PZTRGWEBSR01.India.TCS.com,india.tcs.com/TCS - India/TCS - New Delhi/TCS Yamuna/Computers/Servers/, ,Active,10.134.7.128/25,false,10.134.7.166,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-07-28T05:18:34.000Z,3a8b25c1-d50f-41b2-a42c-44f17078dc24,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
8974305417976694982,INPUNSPMLSCS05,active,2026-08-20T11:10:28.842Z,165.225.121.5, ,2024-02-14T07:18:22.375Z,true,2026-05-11T04:04:16.791Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:45:00.364Z,crowd_strike_falcon;java;rdp_server,,Windows Server 2019,india.tcs.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/,INPUNSPMLSCS05.India.TCS.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/, ,Active,172.29.104.0/21,false,172.29.104.15,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-19T09:32:35.000Z,45c02542-4ca5-6f2e-c557-0b5e1abe6e76,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
14938223223560462858,ND6PZBCPWEBSR06,active,2026-08-20T10:54:35.483Z,165.225.124.231, ,2024-02-14T07:18:36.571Z,true,2026-06-06T16:44:20.389Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:57:00.407Z,crowd_strike_falcon;nodejs_server;spooler;iis_server;rdp_server;office_files,,Windows Server 2019,india.tcs.com,india.tcs.com/TCS - India/TCS - New Delhi/TCS Yamuna/Computers/Servers/,ND6PZBCPWEBSR06.India.TCS.com,india.tcs.com/TCS - India/TCS - New Delhi/TCS Yamuna/Computers/Servers/, ,Active,10.134.7.128/25,false,10.134.7.176,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-20T06:45:19.000Z,425be356-3016-4dc9-8c5b-40a0d0556b2c,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
10026034883319099585,INPUNSP2MLCS01,active,2026-08-20T10:45:44.290Z,136.226.233.104, ,2024-02-14T07:18:45.094Z,true,2026-05-11T14:30:43.652Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:49:00.399Z,crowd_strike_falcon;azure_arc;rdp_server;office_files,,Windows Server 2019,india.tcs.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/,INPUNSP2MLCS01.India.TCS.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/, ,Active,10.55.44.0/26,false,10.55.44.7,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server,FuseTooMuchMemory,2026-08-18T09:31:03.000Z,c4912542-e615-a7fd-52c5-5a0ed0ab58eb,Service,1.55.4, , , , 
14764001881307644333,INPUNSP2PR01,active,2026-08-20T11:07:22.416Z,165.225.120.218, ,2024-02-14T07:18:46.445Z,true,2026-05-11T04:04:16.255Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:57:00.406Z,office_files;device_without_edr,,Windows Server 2019,india.tcs.com,india.tcs.com/TCS - India/TCS - Pune/Sahyadri Park-2/Computers/Servers/,INPUNSP2PR01.India.TCS.com,india.tcs.com/TCS - India/TCS - Pune/Sahyadri Park-2/Computers/Servers/, ,Active,10.55.38.0/25,false,10.55.38.29,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-18T12:31:56.000Z,38762542-86e3-85ab-ccd3-bf2d75ac2da5,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
9293755671796340132,INKOCCENMLSDBA,active,2026-08-20T11:04:40.373Z,167.103.121.13, ,2024-02-14T07:10:42.859Z,true,2026-05-11T17:55:44.224Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:24:00.328Z,mssql_server;crowd_strike_falcon;iis_server;rdp_server;office_files;database_server;web_server,,Windows Server 2019,india.tcs.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/,INKOCCENMLSDBA.India.TCS.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/, ,Active,10.132.239.128/25,false,10.132.239.175;10.132.239.178;10.132.239.179,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-07-27T12:39:55.000Z,5e832542-b2e3-75c6-baf8-fd24003cbaaf,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
12045137397084014277,01HW1923680,inactive,2026-08-20T11:26:42.601Z,167.103.121.31, ,2024-02-14T07:10:43.906Z,true,2026-05-31T08:47:12.881Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-22T06:24:54.439Z,crowd_strike_falcon;zscaler_client;intune_management;nodejs_server;spooler;credential_guard;office_files,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.55.128.0/20,false,10.55.139.197,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-13T09:43:27.000Z,b4854a4c-2e11-11b2-a85c-d5b26f6af36e,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
579885587737652412,01HW1143801,active,2026-08-20T11:22:28.719Z,167.103.5.69, ,2024-02-14T07:10:45.711Z,true,2026-05-11T04:04:16.902Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T13:29:00.450Z,httpd_server;jenkins_server;crowd_strike_falcon;postgresql_server;java;oracle_weblogic;apache_tomcat;azure_arc;oracle_server;spooler;rdp_server;office_files;database_server,,Windows Server 2019,india.tcs.com,india.tcs.com/TCS - India/TCS - Gandhi Nagar/Gift City/computers/servers/,01HW1143801.India.TCS.com,india.tcs.com/TCS - India/TCS - Gandhi Nagar/Gift City/computers/servers/,404b1967-6507-45ab-8a6d-7374a3f478be,Active,10.26.150.0/25,false,10.26.150.43,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server,FuseTooMuchMemory,2026-08-16T07:46:19.000Z,590d5042-9f15-11e7-9c2c-0894ef5054e2,Service,1.55.4, , , , 
18374990873102918003,INMUMCDCMLSDB2B,active,2026-08-20T11:24:32.926Z,167.103.3.71, ,2024-02-14T07:10:45.849Z,true,2026-05-11T12:55:43.934Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:46:00.373Z,veritas_netbackup;crowd_strike_falcon;java;iis_server;rdp_server;office_files;web_server,,Windows Server 2019,india.tcs.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/,INMUMCDCMLSDB2B.India.TCS.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/, ,Active,172.17.253.64/26,false,172.17.253.106,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-17T14:36:03.000Z,70810e42-b1bf-37e1-61f5-2a0c3a5e3608,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
18199797017637953881,INMUMCDCMLSDB2A,active,2026-08-20T11:21:31.153Z,136.226.233.95, ,2024-02-14T07:10:46.772Z,true,2026-05-11T12:55:43.985Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:46:00.374Z,veritas_netbackup;crowd_strike_falcon;java;mssql_server;iis_server;rdp_server;office_files;database_server;web_server,,Windows Server 2019,india.tcs.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/,INMUMCDCMLSDB2A.India.TCS.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/, ,Active,172.17.253.64/26,false,172.17.253.105;172.17.253.107;172.17.253.108;172.17.253.109,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-17T13:35:57.000Z,3ef30e42-770f-647b-6303-e89925bbe271,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
16537760275299989599,INMUMOLBMLSCS04,active,2026-08-20T11:09:46.407Z,167.103.186.80, ,2024-02-14T07:10:47.188Z,true,2026-05-11T05:19:16.265Z,revivedByCmNodeMgr,1.55.3,true,false,Update Timeout Reached,2026-07-28T13:40:00.464Z,crowd_strike_falcon;rdp_server;office_files,,Windows Server 2025,india.tcs.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/,INMUMOLBMLSCS04.India.TCS.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/, ,Active,10.44.3.128/25,true,10.44.3.138,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-03T09:26:36.000Z,71b0b657-d11f-49fc-a381-7f15c3fcb32a,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
18112575354144345432,HUBUDGDCTAG1,active,2026-08-20T11:23:32.285Z,165.225.200.150, ,2024-02-14T07:10:48.088Z,true,2026-05-11T12:55:43.344Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:03:00.175Z,veritas_netbackup;crowd_strike_falcon;rdp_server;office_files,,Windows Server 2022,emea.tcs.com,emea.tcs.com/TCS - Hungary/TCS - Budapest/Office Garden 3/Computers/Servers/,HUBUDGDCTAG1.emea.TCS.com,emea.tcs.com/TCS - Hungary/TCS - Budapest/Office Garden 3/Computers/Servers/, ,Active,10.102.40.0/23,false,10.102.40.47,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-18T17:48:52.000Z,3891a401-79a9-441b-83b0-2bbe74c6de85,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
15472614544627263606,INKOLECOMLSCS01,active,2026-08-20T11:23:29.466Z,136.226.244.254, ,2024-02-14T07:10:52.735Z,true,2026-05-11T17:55:44.459Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:26:00.341Z,crowd_strike_falcon;rdp_server;office_files,,Windows Server 2022,india.tcs.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/,INKOLECOMLSCS01.India.TCS.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/, ,Active,10.18.16.0/23,false,10.18.17.197,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-10T14:02:58.000Z,b229dd02-35ca-4f33-8e54-1581961017ae,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
16685947375372414558,INGOASTPSECLN,active,2026-08-20T11:21:43.220Z,136.226.232.245, ,2024-02-14T07:11:00.778Z,true,2026-05-11T05:19:16.248Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:19:00.318Z,crowd_strike_falcon;rdp_server;office_files,,Windows Server 2016,india.tcs.com,india.tcs.com/TCS - India/TCS - Mumbai/EHTP GOA/Computers/Servers/,INGOASTPSECLN.India.TCS.com,india.tcs.com/TCS - India/TCS - Mumbai/EHTP GOA/Computers/Servers/,404b1967-6507-45ab-8a6d-7374a3f478be,Active,10.178.11.128/25,false,10.178.11.135,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-07-10T07:36:11.000Z,30333436-3638-4753-4832-313332565956,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
17217492179421929266,INHYDWARMLSCS02,active,2026-08-20T11:24:45.075Z,167.103.25.86, ,2024-02-14T07:11:01.214Z,true,2026-05-11T05:19:16.095Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:23:00.324Z,veritas_netbackup;crowd_strike_falcon;configmgr_client;rdp_server;office_files,,Windows Server 2022,india.tcs.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/,INHYDWARMLSCS02.India.TCS.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/, ,Active,192.168.253.0/26,false,192.168.253.22,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-17T14:30:43.000Z,ba6c90ca-4a82-11e9-a626-0a94ef79d1df,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
14764103331042429572,DEVPLATFORM5,active,2026-08-20T10:42:46.090Z,175.107.142.115, ,2024-02-14T07:11:02.014Z,true,2026-05-11T17:55:43.632Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:02:00.172Z,crowd_strike_falcon;iis_server;rdp_server;office_files,,Windows Server 2019,india.tcs.com,india.tcs.com/TCS - India/TCS - New Delhi/TCS Yamuna/Computers/Servers/,DEVPLATFORM5.India.TCS.com,india.tcs.com/TCS - India/TCS - New Delhi/TCS Yamuna/Computers/Servers/, ,Active,10.134.7.128/25,false,10.134.7.217,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-07-24T12:25:44.000Z,c623c131-f919-4dfd-8d1c-8991bbccaa0a,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
2189910531633849674,INCHNSIRHOBSAP3,active,2026-08-20T11:18:30.063Z,167.103.54.117, ,2024-02-14T07:11:02.059Z,true,2026-05-11T12:55:43.778Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:13:00.321Z,crowd_strike_falcon;rdp_server;office_files,,Windows Server 2019,india.tcs.com,india.tcs.com/TCS - India/TCS - Chennai/Siruseri/computers/servers/Virtual Servers/,INCHNSIRHOBSAP3.India.TCS.com,india.tcs.com/TCS - India/TCS - Chennai/Siruseri/computers/servers/Virtual Servers/,404b1967-6507-45ab-8a6d-7374a3f478be,Active,10.16.24.128/26,false,10.16.24.167,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-19T13:57:10.000Z,c5600918-7df9-4cca-91eb-7a7c6a848529,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
8881053930149358231,INMUMOLBMLSCS07,active,2026-08-20T11:23:34.091Z,136.226.255.9, ,2024-02-14T07:11:02.549Z,true,2026-05-11T04:04:16.775Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:35:00.336Z,crowd_strike_falcon;java;rdp_server;office_files,,Windows Server 2019,india.tcs.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/,INMUMOLBMLSCS07.India.TCS.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/, ,Active,10.44.3.128/25,false,10.44.3.150,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-06T11:36:35.000Z,72f66c0c-b36d-4e97-999a-d858dd6b3750,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
9864748658429065089,INCHNSIRHOBSAP4,active,2026-08-20T11:14:29.631Z,167.103.54.82, ,2024-02-14T07:11:04.324Z,true,2026-05-11T14:30:43.281Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:14:00.296Z,crowd_strike_falcon;rdp_server;office_files,,Windows Server 2019,india.tcs.com,india.tcs.com/TCS - India/TCS - Chennai/Siruseri/computers/servers/Virtual Servers/,INCHNSIRHOBSAP4.India.TCS.com,india.tcs.com/TCS - India/TCS - Chennai/Siruseri/computers/servers/Virtual Servers/,404b1967-6507-45ab-8a6d-7374a3f478be,Active,10.16.24.128/26,false,10.16.24.168,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-19T13:57:11.000Z,35f48777-867b-40a9-9169-71435d4632e7,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
15295690051646086526,INKOLOVDGWIN17,active,2026-08-20T11:22:17.372Z,167.103.54.207, ,2024-02-14T07:11:08.114Z,true,2026-05-11T04:04:15.902Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:41:00.346Z,crowd_strike_falcon;java;rdp_server;office_files;file_server,,Windows Server 2016,india.tcs.com,india.tcs.com/TCS - India/TCS - Kolkata/Infospace-Oval/Computers/Servers/,INKOLOVDGWIN17.India.TCS.com,india.tcs.com/TCS - India/TCS - Kolkata/Infospace-Oval/Computers/Servers/, ,Active,10.18.60.0/24,false,10.18.60.22,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-18T06:39:17.000Z,6c632e42-cb08-1c7b-df24-14c91a720160,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
18379929022683911038,CLSANCURPAM01,active,2026-08-20T11:26:42.307Z,98.98.169.204, ,2024-02-14T07:11:08.193Z,true,2026-05-11T12:55:43.932Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:01:00.171Z,crowd_strike_falcon;rdp_server;office_files,,Windows Server 2025,soam.tcs.com,soam.tcs.com/TCS - Chile/TCS - Santiago/Curico 18/Computers/Servers/,CLSANCURPAM01.SOAM.TCS.com,soam.tcs.com/TCS - Chile/TCS - Santiago/Curico 18/Computers/Servers/, ,Active,10.101.92.0/24,false,10.101.92.214,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-17T22:46:12.000Z,5db94d56-f2c7-d387-d47a-23a5dce79bd2,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
8669972638742973113,CITICHEDLFBK01,active,2026-08-20T11:18:51.165Z,167.103.54.99, ,2024-02-14T07:11:08.280Z,true,2026-05-11T03:59:15.635Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T11:44:00.104Z,crowd_strike_falcon;nginx_server;java;rdp_server,,Windows Server 2019,globe.tcs.com,globe.tcs.com/Infra/Computers/servers/,CITICHEDLFBK01.GLOBE.TCS.com,globe.tcs.com/Infra/Computers/servers/,TCS COM PROD,Active,10.253.250.0/25,false,10.253.250.38,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-18T06:34:22.000Z,65bbec2e-b649-11e8-bec5-0a94ef6f5ff8,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
14087890675770696114,HUBUOG2MLSFS01,active,2026-08-20T11:23:32.740Z,165.225.201.148, ,2024-02-14T07:11:11.771Z,true,2026-05-11T04:04:15.994Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:04:00.172Z,veritas_netbackup;crowd_strike_falcon;azure_arc;iis_server;rdp_server;office_files,,Windows Server 2022,emea.tcs.com,emea.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/,HUBUOG2MLSFS01.emea.TCS.com,emea.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/, ,Active,10.105.1.0/24,false,10.105.1.12,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-11T13:32:23.000Z,46f34d56-8c53-aa2d-ac32-59276878b5ed,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
16824501626771776634,INHYDWRB01,active,2026-08-20T11:21:14.856Z,167.103.25.73, ,2024-02-14T07:11:12.923Z,true,2026-05-11T05:19:15.768Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:24:00.327Z,veritas_netbackup;crowd_strike_falcon;postgresql_server;java;rdp_server;office_files;database_server,,Windows Server 2022,india.tcs.com,india.tcs.com/TCS - India/TCS - Hyderabad/Wave Rock/computers/servers/,INHYDWRB01.India.TCS.com,india.tcs.com/TCS - India/TCS - Hyderabad/Wave Rock/computers/servers/, ,Active,172.25.162.0/24,false,172.25.162.206,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server,FuseTooMuchMemory,2026-08-18T13:08:12.000Z,4c4c4544-0043-4710-8057-c8c04f473533,Service,1.55.4, , , , 
66990295084602091,INKOCCENMLSFS02,active,2026-08-20T11:23:52.176Z,136.226.233.22, ,2024-02-14T07:11:14.733Z,true,2026-05-11T12:55:44.672Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:24:00.328Z,crowd_strike_falcon;rdp_server,,Windows Server 2019,india.tcs.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/,INKOCCENMLSFS02.India.TCS.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/, ,Active,10.132.239.128/25,false,10.132.239.189,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-16T06:15:49.000Z,34902542-18a9-3396-4505-f63e69bf1b74,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
12922414913805521964,deframetdhcp,active,2026-08-20T11:27:27.000Z,147.161.235.35, ,2024-02-14T07:11:16.040Z,true,2026-05-11T17:55:44.591Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:02:00.172Z,crowd_strike_falcon;spooler;rdp_server;office_files,,Windows Server 2022,emea.tcs.com,emea.tcs.com/TCS - Germany/TCS - Frankfurt/Frankfurt/Computers/Servers/,deframetdhcp.emea.TCS.com,emea.tcs.com/TCS - Germany/TCS - Frankfurt/Frankfurt/Computers/Servers/, ,Active,10.104.172.128/26,false,10.104.172.138,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-17T13:33:55.000Z,6d71d047-04de-43e7-b533-9797e2b2ec1d,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
13136309601902827630,INBLRLCTRSK22,active,2026-08-20T11:07:33.774Z,136.226.245.20, ,2024-02-14T07:11:16.515Z,true,2026-05-11T17:55:43.396Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:07:00.183Z,postgresql_server;java;crowd_strike_falcon;rdp_server;office_files;database_server,,Windows Server 2022,india.tcs.com,india.tcs.com/TCS - India/TCS - Bangalore/L-Center/Computers/Servers/,INBLRLCTRSK22.India.TCS.com,india.tcs.com/TCS - India/TCS - Bangalore/L-Center/Computers/Servers/,404b1967-6507-45ab-8a6d-7374a3f478be,Active,172.19.112.0/24,false,172.19.112.204,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server,FuseTooMuchMemory,2026-08-05T08:17:50.000Z,0e51da10-04ba-4f30-aed9-6804feb54f82,Service,1.55.4, , , , 
11554642910540636989,INKOLBBSMLSCS01,active,2026-08-20T11:01:28.086Z,167.103.54.83, ,2024-02-14T07:11:17.655Z,true,2026-05-11T17:55:44.170Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:27:00.336Z,crowd_strike_falcon;rdp_server;office_files,,Windows Server 2022,india.tcs.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/,INKOLBBSMLSCS01.India.TCS.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/,404b1967-6507-45ab-8a6d-7374a3f478be,Active,10.18.13.0/25,false,10.18.13.70,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-08T01:34:20.000Z,1a1f6b67-63c4-43fa-8358-773efd04f101,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
13110559944926001494,INMUMOLBMLSCS03,active,2026-08-20T11:02:47.007Z,136.226.232.83, ,2024-02-14T07:11:18.945Z,true,2026-05-11T17:55:43.404Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:34:00.337Z,crowd_strike_falcon;rdp_server;office_files,,Windows Server 2025,india.tcs.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/,INMUMOLBMLSCS03.India.TCS.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/, ,Active,10.44.3.128/25,false,10.44.3.137,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-13T11:32:56.000Z,b9959f11-f5df-4110-81e3-5c9200c0a2bf,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
14004468833801942375,INBBSKLPMLSCS01,active,2026-08-20T10:43:27.740Z,167.103.7.22, ,2024-02-14T07:11:19.913Z,true,2026-05-04T03:23:39.504Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T12:07:00.182Z,crowd_strike_falcon;iis_server;rdp_server,,Windows Server 2022,india.tcs.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/,INBBSKLPMLSCS01.India.TCS.com,india.tcs.com/IS Servers/CSM OPS/PSEC Servers/CCTV/Milestone/, ,Active,10.50.46.0/24,false,10.50.46.11,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-11T17:14:08.000Z,11cd65fa-8469-4d3f-ade6-44f117a832ee,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
